record_id	record_name	field	url	outcome	http_status	final_url	content_type	page_title	error	checked_at
rca-aider	Aider	sources[1]	https://aider.chat/docs/more/analytics.html	reachable	206	https://aider.chat/docs/more/analytics.html	text/html	Analytics | aider		2026-09-11T07:32:44+00:00
rca-aider	Aider	sources[2]	https://github.com/Aider-AI/aider	reachable	206	https://github.com/Aider-AI/aider	text/html	GitHub - Aider-AI/aider: aider is AI pair programming in your terminal · GitHub		2026-09-11T07:32:49+00:00
rca-aider	Aider	sources[3]	https://github.com/Aider-AI/aider/releases	reachable	206	https://github.com/Aider-AI/aider/releases	text/html	Releases · Aider-AI/aider · GitHub		2026-09-11T07:33:04+00:00
rca-aider	Aider	sources[4]	https://github.com/Aider-AI/aider/commits/main/	reachable	206	https://github.com/Aider-AI/aider/commits/main/	text/html	Commits · Aider-AI/aider · GitHub		2026-09-11T07:32:49+00:00
rca-aider	Aider	sources[5]	https://raw.githubusercontent.com/Aider-AI/aider/main/LICENSE.txt	reachable	206	https://raw.githubusercontent.com/Aider-AI/aider/main/LICENSE.txt	text/plain			2026-09-11T07:33:10+00:00
rca-amp	Amp	links.docs	https://ampcode.com/manual	reachable	200	https://ampcode.com/docs	text/html	Introduction | Amp Docs - Amp		2026-09-11T07:32:43+00:00
rca-amp	Amp	links.pricing	https://ampcode.com/manual#pricing	reachable	200	https://ampcode.com/docs	text/html	Introduction | Amp Docs - Amp		2026-09-11T07:32:43+00:00
rca-amp	Amp	links.privacy	https://ampcode.com/privacy-policy	reachable	200	https://ampcode.com/privacy-policy	text/html	Privacy Policy - Amp		2026-09-11T07:32:45+00:00
rca-amp	Amp	sources[0]	https://ampcode.com/security	reachable	200	https://ampcode.com/security	text/html	Security Reference - Amp		2026-09-11T07:32:45+00:00
rca-amp	Amp	sources[1]	https://ampcode.com/privacy-policy	reachable	200	https://ampcode.com/privacy-policy	text/html	Privacy Policy - Amp		2026-09-11T07:32:45+00:00
rca-amp	Amp	sources[2]	https://ampcode.com/terms	reachable	200	https://ampcode.com/terms	text/html	Terms - Amp		2026-09-11T07:32:45+00:00
rca-amp	Amp	sources[3]	https://ampcode.com/manual#pricing	reachable	200	https://ampcode.com/docs	text/html	Introduction | Amp Docs - Amp		2026-09-11T07:32:43+00:00
rca-amp	Amp	sources[4]	https://ampcode.com/manual	reachable	200	https://ampcode.com/docs	text/html	Introduction | Amp Docs - Amp		2026-09-11T07:32:43+00:00
rca-amp	Amp	sources[5]	https://ampcode.com/news/drop-the-neo	reachable	200	https://ampcode.com/news/drop-the-neo	text/html	Drop the Neo - Amp		2026-09-11T07:32:44+00:00
rca-amp	Amp	sources[6]	https://ampcode.com/modes	reachable	200	https://ampcode.com/modes	text/html	Modes & Models - Amp		2026-09-11T07:32:44+00:00
rca-amp	Amp	sources[7]	https://ampcode.com/pricing	reachable	200	https://ampcode.com/pricing	text/html	Pricing — Amp		2026-09-11T07:32:44+00:00
rca-ante	Ante	links.docs	https://github.com/AntigmaLabs/ante	reachable	206	https://github.com/AntigmaLabs/ante	text/html	GitHub - AntigmaLabs/ante: Ghost in your shell. Ante is a self-contained agent harness with a highly optimized core. It works like Claude Code or Codex, with none of their dependencies or model constraints. · GitHub		2026-09-11T07:33:05+00:00
rca-ante	Ante	links.pricing	https://github.com/AntigmaLabs/ante/blob/main/BINARY-TERMS.md	reachable	206	https://github.com/AntigmaLabs/ante/blob/main/BINARY-TERMS.md	text/html	ante/BINARY-TERMS.md at main · AntigmaLabs/ante · GitHub		2026-09-11T07:33:06+00:00
rca-ante	Ante	links.privacy	https://github.com/AntigmaLabs/ante	reachable	206	https://github.com/AntigmaLabs/ante	text/html	GitHub - AntigmaLabs/ante: Ghost in your shell. Ante is a self-contained agent harness with a highly optimized core. It works like Claude Code or Codex, with none of their dependencies or model constraints. · GitHub		2026-09-11T07:33:05+00:00
rca-ante	Ante	sources[0]	https://github.com/AntigmaLabs/ante	reachable	206	https://github.com/AntigmaLabs/ante	text/html	GitHub - AntigmaLabs/ante: Ghost in your shell. Ante is a self-contained agent harness with a highly optimized core. It works like Claude Code or Codex, with none of their dependencies or model constraints. · GitHub		2026-09-11T07:33:05+00:00
rca-ante	Ante	sources[1]	https://github.com/AntigmaLabs/ante/blob/main/BINARY-TERMS.md	reachable	206	https://github.com/AntigmaLabs/ante/blob/main/BINARY-TERMS.md	text/html	ante/BINARY-TERMS.md at main · AntigmaLabs/ante · GitHub		2026-09-11T07:33:06+00:00
rca-ante	Ante	sources[2]	https://raw.githubusercontent.com/AntigmaLabs/ante/main/README.md	reachable	206	https://raw.githubusercontent.com/AntigmaLabs/ante/main/README.md	text/plain			2026-09-11T07:33:10+00:00
rca-ante	Ante	sources[3]	https://docs.antigma.ai/local/offline	reachable	200	https://docs.antigma.ai/local/offline/	text/html	Offline Mode | Ante		2026-09-11T07:32:46+00:00
rca-ante	Ante	sources[4]	https://docs.antigma.ai/configuration/preference	reachable	200	https://docs.antigma.ai/configuration/preference/	text/html	Preferences | Ante		2026-09-11T07:32:46+00:00
rca-ante	Ante	sources[5]	https://docs.antigma.ai/reference/storage-reference	reachable	200	https://docs.antigma.ai/reference/storage-reference/	text/html	Storage Reference | Ante		2026-09-11T07:32:46+00:00
rca-ante	Ante	sources[6]	https://github.com/AntigmaLabs/ante/releases	reachable	206	https://github.com/AntigmaLabs/ante/releases	text/html	Releases · AntigmaLabs/ante · GitHub		2026-09-11T07:33:07+00:00
rca-augment-code	Augment Code	links.docs	https://docs.augmentcode.com/cli/overview	reachable	200	https://docs.augmentcode.com/cli/overview	text/html	Introducing Auggie CLI - Augment		2026-09-11T07:32:46+00:00
rca-augment-code	Augment Code	links.pricing	https://www.augmentcode.com/pricing	reachable	200	https://www.augmentcode.com/pricing	text/html	Augment Code Pricing - Standard, Business, and Enterprise Plans | Augment Code		2026-09-11T07:33:14+00:00
rca-augment-code	Augment Code	links.privacy	https://www.augmentcode.com/legal/privacy-policy	reachable	200	https://www.augmentcode.com/legal/privacy-policy	text/html	Privacy Policy v1.2 | Augment Code		2026-09-11T07:33:14+00:00
rca-augment-code	Augment Code	sources[0]	https://www.augmentcode.com/security	reachable	200	https://www.augmentcode.com/security	text/html	Security & Privacy | Augment Code		2026-09-11T07:33:15+00:00
rca-augment-code	Augment Code	sources[1]	https://www.augmentcode.com/legal/privacy-policy	reachable	200	https://www.augmentcode.com/legal/privacy-policy	text/html	Privacy Policy v1.2 | Augment Code		2026-09-11T07:33:14+00:00
rca-augment-code	Augment Code	sources[2]	https://trust.augmentcode.com	reachable	200	https://trust.augmentcode.com	text/html	Augment Computing, Inc.'s Cyberbase Trust Center		2026-09-11T07:33:13+00:00
rca-augment-code	Augment Code	sources[3]	https://www.augmentcode.com/pricing	reachable	200	https://www.augmentcode.com/pricing	text/html	Augment Code Pricing - Standard, Business, and Enterprise Plans | Augment Code		2026-09-11T07:33:14+00:00
rca-augment-code	Augment Code	sources[4]	https://docs.augmentcode.com/cli/overview	reachable	200	https://docs.augmentcode.com/cli/overview	text/html	Introducing Auggie CLI - Augment		2026-09-11T07:32:46+00:00
rca-augment-code	Augment Code	sources[5]	https://www.augmentcode.com/product/cli	reachable	200	https://www.augmentcode.com/product/cli	text/html	Auggie CLI - AI Coding Agent for Your Terminal | Augment Code		2026-09-11T07:33:14+00:00
rca-augment-code	Augment Code	sources[6]	https://www.augmentcode.com/contact	reachable	200	https://www.augmentcode.com/contact	text/html	Augment Code | AI coding platform for real software.		2026-09-11T07:33:13+00:00
rca-augment-code	Augment Code	sources[7]	https://docs.augmentcode.com/models/available-models.md	reachable	200	https://docs.augmentcode.com/models/available-models.md	text/markdown			2026-09-11T07:32:46+00:00
rca-chatgpt-advanced-data-analysis	ChatGPT Data Analysis	links.docs	https://help.openai.com/en/articles/8437071-advanced-data-analysis-chatgpt	restricted	403	https://help.openai.com/en/articles/8437071-advanced-data-analysis-chatgpt	text/html		HTTPError	2026-09-11T07:33:06+00:00
rca-chatgpt-advanced-data-analysis	ChatGPT Data Analysis	links.pricing	https://openai.com/chatgpt/pricing	restricted	403	https://openai.com/chatgpt/pricing	text/html		HTTPError	2026-09-11T07:33:09+00:00
rca-chatgpt-advanced-data-analysis	ChatGPT Data Analysis	links.privacy	https://openai.com/business-data/	restricted	403	https://openai.com/business-data/	text/html		HTTPError	2026-09-11T07:33:09+00:00
rca-chatgpt-advanced-data-analysis	ChatGPT Data Analysis	sources[0]	https://help.openai.com/en/articles/8437071-advanced-data-analysis-chatgpt	restricted	403	https://help.openai.com/en/articles/8437071-advanced-data-analysis-chatgpt	text/html		HTTPError	2026-09-11T07:33:06+00:00
rca-chatgpt-advanced-data-analysis	ChatGPT Data Analysis	sources[1]	https://openai.com/business-data/	restricted	403	https://openai.com/business-data/	text/html		HTTPError	2026-09-11T07:33:09+00:00
rca-chatgpt-advanced-data-analysis	ChatGPT Data Analysis	sources[2]	https://help.openai.com/en/articles/9903489-eu-data-residency	restricted	403	https://help.openai.com/en/articles/9903489-eu-data-residency	text/html		HTTPError	2026-09-11T07:33:06+00:00
rca-chatgpt-advanced-data-analysis	ChatGPT Data Analysis	sources[3]	https://openai.com/chatgpt/pricing	restricted	403	https://openai.com/chatgpt/pricing	text/html		HTTPError	2026-09-11T07:33:09+00:00
rca-chatgpt-advanced-data-analysis	ChatGPT Data Analysis	sources[4]	https://help.openai.com/en/articles/20001052-library	restricted	403	https://help.openai.com/en/articles/20001052-library	text/html		HTTPError	2026-09-11T07:33:06+00:00
rca-claude-code	Claude Code	links.docs	https://code.claude.com/docs/en/overview	reachable	200	https://code.claude.com/docs/en/overview	text/html	Overview - Claude Code Docs		2026-09-11T07:32:44+00:00
rca-claude-code	Claude Code	links.pricing	https://claude.com/pricing	reachable	200	https://claude.com/pricing	text/html			2026-09-11T07:32:44+00:00
rca-claude-code	Claude Code	links.privacy	https://privacy.claude.com/en/	reachable	200	https://privacy.claude.com/en/	text/html	Home | Anthropic Privacy Center		2026-09-11T07:33:09+00:00
rca-claude-code	Claude Code	sources[0]	https://code.claude.com/docs/en/data-usage	reachable	200	https://code.claude.com/docs/en/data-usage	text/html	Data usage - Claude Code Docs		2026-09-11T07:32:44+00:00
rca-claude-code	Claude Code	sources[1]	https://code.claude.com/docs/en/zero-data-retention	reachable	200	https://code.claude.com/docs/en/zero-data-retention	text/html	Zero data retention - Claude Code Docs		2026-09-11T07:32:44+00:00
rca-claude-code	Claude Code	sources[2]	https://code.claude.com/docs/en/legal-and-compliance	reachable	200	https://code.claude.com/docs/en/legal-and-compliance	text/html	Legal and compliance - Claude Code Docs		2026-09-11T07:32:44+00:00
rca-claude-code	Claude Code	sources[3]	https://privacy.claude.com/en/articles/10015870-what-certifications-has-anthropic-obtained	reachable	200	https://privacy.claude.com/en/articles/10015870-what-certifications-has-anthropic-obtained	text/html	What Certifications has Anthropic obtained? | Anthropic Privacy Center		2026-09-11T07:33:10+00:00
rca-cline	Cline	links.docs	https://docs.cline.bot/cline-overview	reachable	200	https://docs.cline.bot/cline-overview	text/html	Cline Overview - Cline		2026-09-11T07:32:46+00:00
rca-cline	Cline	links.pricing	https://cline.bot/pricing	reachable	200	https://cline.bot/pricing	text/html	Pricing - Cline AI Coding Agent		2026-09-11T07:32:44+00:00
rca-cline	Cline	links.privacy	https://cline.bot/privacy	reachable	200	https://cline.bot/privacy	text/html	Cline - AI Coding, Open Source and Open Choice		2026-09-11T07:32:44+00:00
rca-cline	Cline	sources[0]	https://cline.bot/pricing	reachable	200	https://cline.bot/pricing	text/html	Pricing - Cline AI Coding Agent		2026-09-11T07:32:44+00:00
rca-cline	Cline	sources[1]	https://cline.bot/tos	reachable	200	https://cline.bot/tos	text/html	Cline - AI Coding, Open Source and Open Choice		2026-09-11T07:32:44+00:00
rca-cline	Cline	sources[2]	https://cline.bot/privacy	reachable	200	https://cline.bot/privacy	text/html	Cline - AI Coding, Open Source and Open Choice		2026-09-11T07:32:44+00:00
rca-cline	Cline	sources[3]	https://cline.bot/enterprise	reachable	200	https://cline.bot/enterprise	text/html	Cline Enterprise - AI Coding Agent for Teams		2026-09-11T07:32:44+00:00
rca-cline	Cline	sources[4]	https://docs.cline.bot/running-models-locally/overview	reachable	200	https://docs.cline.bot/running-models-locally/overview	text/html	Local models - Cline		2026-09-11T07:32:46+00:00
rca-cline	Cline	sources[5]	https://github.com/cline/cline	reachable	206	https://github.com/cline/cline	text/html	GitHub - cline/cline: Autonomous coding agent as an SDK, IDE extension, or CLI assistant. · GitHub		2026-09-11T07:32:52+00:00
rca-cline	Cline	sources[6]	https://github.com/cline/cline/releases	reachable	206	https://github.com/cline/cline/releases	text/html	Releases · cline/cline · GitHub		2026-09-11T07:32:53+00:00
rca-clusy	Clusy	links.docs	https://docs.clusy.io	reachable	200	https://docs.clusy.io/docs	text/html	What is Clusy? · Clusy Docs		2026-09-11T07:32:46+00:00
rca-clusy	Clusy	links.pricing	https://clusy.io/pricing	reachable	200	https://www.clusy.io/pricing	text/html	Pricing | Clusy		2026-09-11T07:32:44+00:00
rca-clusy	Clusy	links.privacy	https://clusy.io/privacy-policy	reachable	200	https://www.clusy.io/privacy-policy	text/html	Privacy Policy | Clusy		2026-09-11T07:32:44+00:00
rca-clusy	Clusy	sources[0]	https://www.clusy.io	reachable	200	https://www.clusy.io	text/html	Clusy — AI Notebook IDE for Jupyter		2026-09-11T07:33:14+00:00
rca-clusy	Clusy	sources[1]	https://clusy.io/pricing	reachable	200	https://www.clusy.io/pricing	text/html	Pricing | Clusy		2026-09-11T07:32:44+00:00
rca-clusy	Clusy	sources[2]	https://clusy.io/privacy-policy	reachable	200	https://www.clusy.io/privacy-policy	text/html	Privacy Policy | Clusy		2026-09-11T07:32:44+00:00
rca-clusy	Clusy	sources[3]	https://clusy.io/security	reachable	200	https://www.clusy.io/security	text/html	Security | Clusy		2026-09-11T07:32:44+00:00
rca-clusy	Clusy	sources[4]	https://clusy.io/terms-of-use	reachable	200	https://www.clusy.io/terms-of-use	text/html	Terms of Use | Clusy		2026-09-11T07:32:44+00:00
rca-crush	Crush	links.docs	https://github.com/charmbracelet/crush	reachable	206	https://github.com/charmbracelet/crush	text/html	GitHub - charmbracelet/crush: Glamourous agentic coding for all 💘 · GitHub		2026-09-11T07:32:51+00:00
rca-crush	Crush	links.pricing	https://hyper.charm.land	reachable	200	https://hyper.charm.land	text/html	Charm™ Hyper — Built for Coding Agents		2026-09-11T07:33:06+00:00
rca-crush	Crush	links.privacy	https://hyper.charm.land/privacy	reachable	200	https://hyper.charm.land/privacy	text/html	Privacy Policy — Charm™ Hyper		2026-09-11T07:33:06+00:00
rca-crush	Crush	sources[0]	https://hyper.charm.land/privacy	reachable	200	https://hyper.charm.land/privacy	text/html	Privacy Policy — Charm™ Hyper		2026-09-11T07:33:06+00:00
rca-crush	Crush	sources[1]	https://hyper.charm.land	reachable	200	https://hyper.charm.land	text/html	Charm™ Hyper — Built for Coding Agents		2026-09-11T07:33:06+00:00
rca-crush	Crush	sources[2]	https://github.com/charmbracelet/crush	reachable	206	https://github.com/charmbracelet/crush	text/html	GitHub - charmbracelet/crush: Glamourous agentic coding for all 💘 · GitHub		2026-09-11T07:32:51+00:00
rca-crush	Crush	sources[3]	https://github.com/charmbracelet/crush/releases	reachable	206	https://github.com/charmbracelet/crush/releases	text/html	Releases · charmbracelet/crush · GitHub		2026-09-11T07:32:52+00:00
rca-cursor	Cursor	links.docs	https://cursor.com/docs	reachable	200	https://cursor.com/docs	text/html	Cursor Docs — Agent, Rules, MCP, Skills & CLI		2026-09-11T07:32:45+00:00
rca-cursor	Cursor	links.pricing	https://cursor.com/pricing	reachable	200	https://cursor.com/pricing	text/html	Cursor · Pricing		2026-09-11T07:32:45+00:00
rca-cursor	Cursor	links.privacy	https://cursor.com/privacy	reachable	200	https://cursor.com/privacy	text/html	Cursor · Privacy Policy		2026-09-11T07:32:45+00:00
rca-cursor	Cursor	sources[0]	https://cursor.com/data-use	reachable	200	https://cursor.com/data-use	text/html	Cursor · Data Use & Privacy Overview		2026-09-11T07:32:44+00:00
rca-cursor	Cursor	sources[1]	https://cursor.com/security	reachable	200	https://cursor.com/security	text/html	Cursor · Security		2026-09-11T07:32:45+00:00
rca-cursor	Cursor	sources[2]	https://cursor.com/privacy	reachable	200	https://cursor.com/privacy	text/html	Cursor · Privacy Policy		2026-09-11T07:32:45+00:00
rca-cursor	Cursor	sources[3]	https://cursor.com/terms/dpa	reachable	200	https://cursor.com/terms/dpa	text/html	Cursor · Data Processing Addendum		2026-09-11T07:32:45+00:00
rca-cursor	Cursor	sources[4]	https://cursor.com/pricing	reachable	200	https://cursor.com/pricing	text/html	Cursor · Pricing		2026-09-11T07:32:45+00:00
rca-cursor	Cursor	sources[5]	https://cursor.com/students	reachable	200	https://cursor.com/students	text/html	Cursor · Students		2026-09-11T07:32:45+00:00
rca-cursor	Cursor	sources[6]	https://cursor.com/blog/cursor-start	reachable	200	https://cursor.com/blog/cursor-start-india	text/html	Introducing Cursor Start · Cursor		2026-09-11T07:32:44+00:00
rca-databricks-genie-code	Databricks Genie Code	links.docs	https://docs.databricks.com/aws/en/genie-code/	reachable	206	https://docs.databricks.com/aws/en/genie-code/	text/html	Genie Code | Databricks on AWS		2026-09-11T07:32:47+00:00
rca-databricks-genie-code	Databricks Genie Code	links.pricing	https://www.databricks.com/product/pricing/genie	reachable	206	https://www.databricks.com/product/pricing/genie	text/html			2026-09-11T07:33:14+00:00
rca-databricks-genie-code	Databricks Genie Code	links.privacy	https://docs.databricks.com/aws/en/databricks-ai/databricks-ai-trust	reachable	206	https://docs.databricks.com/aws/en/databricks-ai/databricks-ai-trust	text/html	Databricks AI assistive features trust and safety | Databricks on AWS		2026-09-11T07:32:47+00:00
rca-databricks-genie-code	Databricks Genie Code	sources[0]	https://docs.databricks.com/aws/en/genie-code	reachable	206	https://docs.databricks.com/aws/en/genie-code	text/html	Genie Code | Databricks on AWS		2026-09-11T07:32:47+00:00
rca-databricks-genie-code	Databricks Genie Code	sources[1]	https://docs.databricks.com/aws/en/genie/budgets	reachable	206	https://docs.databricks.com/aws/en/genie/budgets	text/html	Manage budgets and cost controls for Genie | Databricks on AWS		2026-09-11T07:32:47+00:00
rca-databricks-genie-code	Databricks Genie Code	sources[2]	https://www.databricks.com/product/pricing/genie	reachable	206	https://www.databricks.com/product/pricing/genie	text/html			2026-09-11T07:33:14+00:00
rca-databricks-genie-code	Databricks Genie Code	sources[3]	https://docs.databricks.com/aws/en/databricks-ai/databricks-ai-trust	reachable	206	https://docs.databricks.com/aws/en/databricks-ai/databricks-ai-trust	text/html	Databricks AI assistive features trust and safety | Databricks on AWS		2026-09-11T07:32:47+00:00
rca-databricks-genie-code	Databricks Genie Code	sources[4]	https://docs.databricks.com/aws/en/security/privacy/hipaa	reachable	206	https://docs.databricks.com/aws/en/security/privacy/hipaa	text/html	HIPAA | Databricks on AWS		2026-09-11T07:32:47+00:00
rca-datafoundry	DataFoundry	links.docs	https://github.com/datagallery-lab/datafoundry	reachable	206	https://github.com/datagallery-lab/datafoundry	text/html	GitHub - datagallery-lab/datafoundry: DataFoundry is an open-source AI workbench for data analysis, unifying data sources, knowledge, tools, and agent runtime into a governed workspace for interactive analytics. · GitHub		2026-09-11T07:32:54+00:00
rca-datafoundry	DataFoundry	links.privacy	https://github.com/datagallery-lab/datafoundry	reachable	206	https://github.com/datagallery-lab/datafoundry	text/html	GitHub - datagallery-lab/datafoundry: DataFoundry is an open-source AI workbench for data analysis, unifying data sources, knowledge, tools, and agent runtime into a governed workspace for interactive analytics. · GitHub		2026-09-11T07:32:54+00:00
rca-datafoundry	DataFoundry	sources[0]	https://github.com/datagallery-lab/datafoundry	reachable	206	https://github.com/datagallery-lab/datafoundry	text/html	GitHub - datagallery-lab/datafoundry: DataFoundry is an open-source AI workbench for data analysis, unifying data sources, knowledge, tools, and agent runtime into a governed workspace for interactive analytics. · GitHub		2026-09-11T07:32:54+00:00
rca-datafoundry	DataFoundry	sources[1]	https://raw.githubusercontent.com/datagallery-lab/datafoundry/main/LICENSE	reachable	206	https://raw.githubusercontent.com/datagallery-lab/datafoundry/main/LICENSE	text/plain			2026-09-11T07:33:12+00:00
rca-datafoundry	DataFoundry	sources[2]	https://github.com/datagallery-lab/datafoundry/releases	reachable	206	https://github.com/datagallery-lab/datafoundry/releases	text/html	Releases · datagallery-lab/datafoundry · GitHub		2026-09-11T07:32:54+00:00
rca-datafoundry	DataFoundry	sources[3]	https://raw.githubusercontent.com/datagallery-lab/datafoundry/main/docs/en/architecture/overview.md	reachable	206	https://raw.githubusercontent.com/datagallery-lab/datafoundry/main/docs/en/architecture/overview.md	text/plain			2026-09-11T07:33:12+00:00
rca-datafoundry	DataFoundry	sources[4]	https://raw.githubusercontent.com/datagallery-lab/datafoundry/main/docs/en/security.md	reachable	206	https://raw.githubusercontent.com/datagallery-lab/datafoundry/main/docs/en/security.md	text/plain			2026-09-11T07:33:11+00:00
rca-datafoundry	DataFoundry	sources[5]	https://github.com/datagallery-lab/datafoundry/commits/main	reachable	206	https://github.com/datagallery-lab/datafoundry/commits/main	text/html	Commits · datagallery-lab/datafoundry · GitHub		2026-09-11T07:32:54+00:00
rca-datafoundry	DataFoundry	sources[6]	https://github.com/datagallery-ai/dataagent	reachable	206	https://github.com/datagallery-ai/dataagent	text/html	GitHub - datagallery-ai/dataagent: DataFoundry is an open-source AI workbench for data analysis, unifying data sources, knowledge, tools, and agent runtime into a governed workspace for interactive analytics. · GitHub		2026-09-11T07:32:53+00:00
rca-datafoundry	DataFoundry	sources[7]	https://raw.githubusercontent.com/datagallery-ai/dataagent/main/README.md	reachable	206	https://raw.githubusercontent.com/datagallery-ai/dataagent/main/README.md	text/plain			2026-09-11T07:33:12+00:00
rca-deepnote	Deepnote	links.docs	https://deepnote.com/docs	reachable	206	https://deepnote.com/docs/getting-started	text/html	Welcome to Deepnote - Deepnote docs		2026-09-11T07:32:45+00:00
rca-deepnote	Deepnote	links.pricing	https://deepnote.com/pricing	reachable	206	https://deepnote.com/pricing	text/html	Deepnote Pricing		2026-09-11T07:32:47+00:00
rca-deepnote	Deepnote	links.privacy	https://deepnote.com/docs/ai-data-privacy	reachable	206	https://deepnote.com/docs/ai-data-privacy	text/html	Data privacy - Deepnote docs		2026-09-11T07:32:46+00:00
rca-deepnote	Deepnote	sources[0]	https://deepnote.com/docs/ai-data-privacy	reachable	206	https://deepnote.com/docs/ai-data-privacy	text/html	Data privacy - Deepnote docs		2026-09-11T07:32:46+00:00
rca-deepnote	Deepnote	sources[1]	https://deepnote.com/pricing	reachable	206	https://deepnote.com/pricing	text/html	Deepnote Pricing		2026-09-11T07:32:47+00:00
rca-deepnote	Deepnote	sources[2]	https://deepnote.com/docs/security-overview	reachable	206	https://deepnote.com/docs/security-overview	text/html	Security overview - Deepnote docs		2026-09-11T07:32:46+00:00
rca-deepnote	Deepnote	sources[3]	https://deepnote.com/enterprise	reachable	206	https://deepnote.com/enterprise	text/html	Enterprise data science platform for secure, collaborative workflows		2026-09-11T07:32:46+00:00
rca-deepnote	Deepnote	sources[4]	https://deepnote.com/docs/local-setup	reachable	206	https://deepnote.com/docs/local-setup	text/html	How to set up Deepnote locally - Deepnote docs		2026-09-11T07:32:46+00:00
rca-deepnote	Deepnote	sources[5]	https://deepnote.com/docs/acceptable-use-policy	reachable	206	https://deepnote.com/docs/acceptable-use-policy	text/html	Acceptable use policy - Deepnote docs		2026-09-11T07:32:45+00:00
rca-deepnote	Deepnote	sources[6]	https://deepnote.com/docs/ai-custom-models	reachable	206	https://deepnote.com/docs/ai-custom-models	text/html	Custom AI Models - Deepnote docs		2026-09-11T07:32:45+00:00
rca-devin	Devin	links.docs	https://docs.devin.ai	reachable	200	https://docs.devin.ai/get-started/devin-intro	text/html	Introducing Devin - Devin Docs		2026-09-11T07:32:47+00:00
rca-devin	Devin	links.pricing	https://devin.ai/pricing	restricted	429	https://devin.ai/pricing	text/html	Vercel Security Checkpoint	HTTPError	2026-09-11T07:32:46+00:00
rca-devin	Devin	links.privacy	https://cognition.com/legal/privacy-policy	reachable	200	https://cognition.com/legal/privacy-policy	text/html	Privacy Policy | Cognition		2026-09-11T07:32:44+00:00
rca-devin	Devin	sources[0]	https://cognition.com/legal/platform-terms-of-service	reachable	200	https://cognition.com/legal/platform-terms-of-service	text/html	Platform Terms of Service | Cognition		2026-09-11T07:32:44+00:00
rca-devin	Devin	sources[1]	https://docs.devin.ai/enterprise/deployment/overview	reachable	200	https://docs.devin.ai/enterprise/deployment/overview	text/html	Enterprise Deployment - Devin Docs		2026-09-11T07:32:47+00:00
rca-devin	Devin	sources[2]	https://docs.devin.ai/admin/billing/self-serve	reachable	200	https://docs.devin.ai/admin/billing/self-serve	text/html	Self-serve plans - Devin Docs		2026-09-11T07:32:47+00:00
